Throttle_1,Throttle_2,Throttle_3,nGear_1,nGear_2,nGear_3,Track
92.12162162162164,71.39488636363636,63.05504587155964,6.371621621621622,5.477272727272728,4.431192660550459,Abu Dhabi
88.55704697986577,70.1699716713881,57.067278287461775,6.241610738255034,5.526912181303116,4.4984709480122325,Abu Dhabi
88.16,69.65536723163842,56.85670731707317,6.326666666666667,5.446327683615819,4.5426829268292686,Abu Dhabi
89.9261744966443,70.33988764044943,58.0030487804878,6.208053691275167,5.426966292134831,4.445121951219512,Abu Dhabi
87.94701986754967,72.40395480225989,57.97865853658536,6.245033112582782,5.516949152542373,4.314024390243903,Abu Dhabi
88.59333333333333,68.35955056179775,56.29483282674772,6.3,5.300561797752809,4.334346504559271,Abu Dhabi
90.32214765100672,72.42977528089888,63.41337386018237,6.429530201342282,5.730337078651686,4.738601823708207,Abu Dhabi
89.34228187919463,70.90730337078652,56.7030303030303,6.23489932885906,5.367977528089888,4.3121212121212125,Abu Dhabi
88.69798657718121,69.7752808988764,58.28267477203647,6.100671140939597,5.367977528089888,4.325227963525836,Abu Dhabi
89.17567567567568,69.42415730337079,58.06646525679759,6.067567567567568,5.25561797752809,4.293051359516617,Abu Dhabi
89.53289473684211,72.27966101694915,61.04242424242424,6.381578947368421,5.6158192090395485,4.803030303030303,Abu Dhabi
87.70860927152317,68.12747875354107,56.516717325227965,6.23841059602649,5.453257790368272,4.416413373860182,Abu Dhabi
88.35570469798658,68.82303370786516,55.41337386018237,6.268456375838926,5.300561797752809,4.4316109422492405,Abu Dhabi
89.25827814569537,67.51944444444445,57.11309523809524,6.364238410596027,5.405555555555556,4.532738095238095,Abu Dhabi
87.45033112582782,68.50555555555556,54.33628318584071,6.278145695364239,5.461111111111111,4.377581120943953,Abu Dhabi
87.23684210526316,68.36768802228413,56.227138643067846,6.164473684210527,5.537604456824512,4.351032448377581,Abu Dhabi
86.64285714285714,68.85793871866295,53.82789317507418,6.136363636363637,5.362116991643454,4.353115727002967,Abu Dhabi
88.44666666666667,67.47091412742382,57.02332361516035,6.166666666666667,5.260387811634349,4.253644314868804,Abu Dhabi
87.84210526315789,66.63709677419355,54.27299703264095,6.039473684210527,5.233870967741935,4.154302670623146,Abu Dhabi
86.82894736842105,64.70370370370371,52.93696275071633,6.223684210526316,5.235449735449736,4.300859598853868,Abu Dhabi
87.16774193548387,66.19473684210526,54.11142857142857,6.193548387096774,5.436842105263158,4.317142857142857,Abu Dhabi
86.71428571428571,65.85904255319149,50.98567335243553,6.220779220779221,5.276595744680851,4.249283667621777,Abu Dhabi
87.5,67.35695538057743,51.91501416430595,6.136363636363637,5.199475065616798,4.237960339943343,Abu Dhabi
85.90967741935484,65.29177718832891,52.86760563380282,6.109677419354838,5.06631299734748,4.067605633802817,Abu Dhabi
88.41290322580645,68.42440318302387,55.1849710982659,5.838709677419355,4.835543766578249,4.031791907514451,Abu Dhabi
85.54838709677419,66.47905759162303,50.264788732394365,6.025806451612903,5.089005235602095,4.016901408450704,Abu Dhabi
83.90967741935484,67.03674540682415,53.58379888268156,5.916129032258064,4.979002624671916,4.055865921787709,Abu Dhabi
87.7741935483871,67.09264305177112,49.17857142857143,6.15483870967742,5.177111716621253,4.0989010989010985,Abu Dhabi
85.32679738562092,65.85,50.24791086350975,6.098039215686274,5.194736842105264,3.947075208913649,Abu Dhabi
85.52903225806452,66.65526315789474,53.18361581920904,6.212903225806452,5.46578947368421,4.248587570621469,Abu Dhabi
86.59872611464968,69.39153439153439,55.67897727272727,6.140127388535032,5.317460317460317,4.321022727272728,Abu Dhabi
86.5576923076923,70.07427055702918,56.17663817663818,6.237179487179487,5.387267904509284,4.589743589743589,Abu Dhabi
85.92307692307692,64.78534031413612,51.16897506925208,5.948717948717949,5.43717277486911,4.119113573407202,Abu Dhabi
87.15686274509804,67.93386243386243,54.15819209039548,6.209150326797386,5.283068783068783,4.285310734463277,Abu Dhabi
86.65806451612903,65.80890052356021,55.26628895184136,6.077419354838709,5.269633507853404,4.246458923512748,Abu Dhabi
87.75324675324676,64.54736842105264,49.80736543909349,6.246753246753247,5.389473684210526,4.36543909348442,Abu Dhabi
86.58709677419355,65.32712765957447,48.505649717514125,6.122580645161291,5.207446808510638,4.2259887005649714,Abu Dhabi
83.42138364779875,63.08707124010554,49.693370165745854,6.037735849056604,5.026385224274407,4.201657458563536,Abu Dhabi
88.51006711409396,76.60771704180064,65.62934362934362,6.382550335570469,5.983922829581994,5.2007722007722,Abu Dhabi
90.2162162162162,78.13141025641026,68.88846153846154,6.574324324324325,6.131410256410256,5.438461538461539,Abu Dhabi
89.68456375838926,76.78846153846153,65.46969696969697,6.429530201342282,6.243589743589744,5.3143939393939394,Abu Dhabi
88.85810810810811,76.4551282051282,65.07169811320755,6.304054054054054,5.951923076923077,5.143396226415095,Abu Dhabi
89.31333333333333,77.39423076923077,66.71212121212122,6.4,6.205128205128205,5.412878787878788,Abu Dhabi
89.12666666666667,77.38535031847134,66.25954198473282,6.4,6.140127388535032,5.175572519083969,Abu Dhabi
88.97333333333333,78.2540192926045,68.98872180451127,6.346666666666667,6.077170418006431,5.2781954887218046,Abu Dhabi
89.61744966442953,77.40127388535032,66.00754716981132,6.2885906040268456,6.044585987261146,5.245283018867925,Abu Dhabi
88.10666666666667,76.8375796178344,64.89473684210526,6.073333333333333,5.770700636942675,5.037593984962406,Abu Dhabi
88.03333333333333,76.370607028754,63.39097744360903,6.286666666666667,5.89776357827476,5.135338345864661,Abu Dhabi
88.16107382550335,77.53333333333333,65.70566037735848,6.100671140939597,5.682539682539683,4.89811320754717,Abu Dhabi
88.59333333333333,76.04402515723271,64.11985018726591,6.26,5.921383647798742,5.146067415730337,Abu Dhabi
88.45098039215686,75.40445859872611,63.99626865671642,6.359477124183006,6.098726114649682,5.186567164179104,Abu Dhabi
89.26973684210526,77.01582278481013,66.5,6.3355263157894735,6.022151898734177,5.196296296296296,Abu Dhabi
87.21710526315789,75.24683544303798,66.49063670411985,6.223684210526316,5.962025316455696,5.119850187265918,Abu Dhabi
88.57432432432432,74.56089743589743,63.20454545454545,6.297297297297297,5.94551282051282,4.973484848484849,Abu Dhabi
88.625,74.84905660377359,65.8345588235294,6.282894736842105,5.971698113207547,5.257352941176471,Abu Dhabi
86.84105960264901,73.9493670886076,60.808118081180815,6.4635761589403975,6.136075949367089,5.339483394833948,Abu Dhabi
86.77124183006536,73.05919003115265,58.693726937269375,6.34640522875817,5.925233644859813,5.391143911439114,Abu Dhabi
85.88387096774194,73.1189024390244,60.44404332129964,6.219354838709678,5.905487804878049,5.064981949458484,Abu Dhabi
85.99358974358974,74.55182926829268,62.832142857142856,6.371794871794871,6.091463414634147,5.189285714285714,Abu Dhabi
86.33962264150944,75.31831831831832,61.99644128113879,6.182389937106918,5.885885885885886,5.195729537366548,Abu Dhabi
85.46153846153847,75.25449101796407,61.20212765957447,6.134615384615385,5.751497005988024,4.776595744680851,Abu Dhabi
85.23870967741935,73.83132530120481,60.13780918727915,6.096774193548387,5.804216867469879,4.897526501766785,Abu Dhabi
86.11612903225806,74.85454545454546,59.879003558718864,6.27741935483871,5.942424242424242,5.291814946619217,Abu Dhabi
87.45161290322581,75.69969969969969,62.03971119133574,6.219354838709678,6.018018018018018,4.844765342960288,Abu Dhabi
87.19745222929936,73.18862275449102,60.41696113074205,5.910828025477707,5.362275449101796,4.328621908127208,Abu Dhabi
83.73417721518987,72.50299401197604,57.03472222222222,5.80379746835443,5.574850299401198,4.402777777777778,Abu Dhabi
83.87341772151899,73.61194029850746,60.02777777777778,6.113924050632911,5.916417910447761,5.013888888888889,Abu Dhabi
83.28481012658227,73.46268656716418,56.25874125874126,6.132911392405063,5.844776119402985,4.979020979020979,Abu Dhabi
81.5126582278481,70.29166666666667,53.15277777777778,6.012658227848101,5.535714285714286,4.625,Abu Dhabi
84.54140127388536,72.53982300884955,57.19298245614035,6.146496815286624,5.876106194690266,4.84561403508772,Abu Dhabi
81.75625,71.89380530973452,51.6643598615917,6.10625,5.828908554572271,4.986159169550173,Abu Dhabi
86.92207792207792,71.60606060606061,60.931407942238266,6.220779220779221,5.933333333333334,4.953068592057762,Abu Dhabi
82.0807453416149,68.93957703927492,56.68531468531469,5.950310559006211,5.734138972809668,4.874125874125874,Abu Dhabi
86.20253164556962,73.96755162241888,59.21993127147766,6.120253164556962,5.8053097345132745,4.900343642611684,Abu Dhabi
78.81132075471699,70.94658753709199,51.42808219178082,5.830188679245283,5.608308605341247,4.510273972602739,Abu Dhabi
81.90683229813665,72.97305389221557,55.62676056338028,6.161490683229814,5.874251497005988,5.179577464788732,Abu Dhabi
87.48837209302326,74.56133828996282,63.398305084745765,6.077519379844961,5.728624535315985,5.152542372881356,Abu Dhabi
88.55725190839695,77.3125,61.85526315789474,6.091603053435114,5.867647058823529,5.057017543859649,Abu Dhabi
86.76119402985074,76.67399267399267,68.33478260869565,6.223880597014926,5.886446886446887,5.191304347826087,Abu Dhabi
87.97744360902256,76.53479853479854,66.07456140350877,6.24812030075188,5.9010989010989015,5.18859649122807,Abu Dhabi
89.73880597014926,76.24444444444444,67.66949152542372,6.649253731343284,6.055555555555555,5.305084745762712,Abu Dhabi
88.78518518518518,77.48905109489051,66.60344827586206,6.422222222222223,6.2153284671532845,5.189655172413793,Abu Dhabi
86.2043795620438,73.71794871794872,60.7531914893617,6.262773722627737,5.871794871794871,4.974468085106383,Abu Dhabi
87.7089552238806,75.89855072463769,63.64224137931034,5.925373134328358,5.746376811594203,4.926724137931035,Abu Dhabi
89.10526315789474,73.62121212121212,63.892857142857146,6.571428571428571,6.1477272727272725,5.15625,Abu Dhabi
86.9624060150376,72.76691729323308,57.72413793103448,6.142857142857143,5.740601503759399,4.706896551724138,Abu Dhabi
87.80434782608695,74.95167286245353,62.61440677966102,6.021739130434782,5.643122676579925,4.898305084745763,Abu Dhabi
86.40287769784173,75.28571428571429,62.85836909871245,6.043165467625899,5.682142857142857,4.935622317596566,Abu Dhabi
87.9274193548387,75.36236933797909,63.38034188034188,6.145161290322581,5.902439024390244,5.286324786324786,Abu Dhabi
88.74264705882354,75.0952380952381,62.41393442622951,6.419117647058823,6.054945054945055,5.081967213114754,Abu Dhabi
89.97122302158273,75.57394366197182,64.25217391304348,6.201438848920863,5.792253521126761,5.269565217391304,Abu Dhabi
89.9453125,74.62277580071175,61.54320987654321,6.09375,5.790035587188612,5.1193415637860085,Abu Dhabi
86.53383458646617,76.88461538461539,62.65079365079365,5.984962406015038,5.65034965034965,4.865079365079365,Abu Dhabi
86.45588235294117,75.57620817843866,63.45338983050848,6.117647058823529,5.788104089219331,5.330508474576271,Abu Dhabi
84.48484848484848,73.15298507462687,59.35950413223141,6.348484848484849,5.9664179104477615,5.235537190082645,Abu Dhabi
83.63432835820896,74.53818181818181,60.61111111111112,6.388059701492537,6.010909090909091,5.085470085470085,Abu Dhabi
77.98620689655172,66.94612794612794,50.7258064516129,5.86896551724138,5.713804713804714,4.834677419354839,Abu Dhabi
85.46666666666667,72.28771929824562,58.52123552123552,5.955555555555556,5.585964912280701,4.602316602316602,Abu Dhabi
84.42028985507247,70.32775919732441,55.42629482071713,5.949275362318841,5.608695652173913,4.796812749003984,Abu Dhabi
81.28057553956835,72.13468013468014,58.88306451612903,6.0647482014388485,5.851851851851852,4.806451612903226,Abu Dhabi
86.11347517730496,73.30344827586207,60.726907630522085,6.333333333333333,6.048275862068966,5.024096385542169,Abu Dhabi
85.38235294117646,71.85714285714286,55.04453441295546,6.007352941176471,5.540816326530612,4.5465587044534415,Abu Dhabi
85.73913043478261,74.76744186046511,60.07114624505929,5.615942028985507,5.3156146179402,4.454545454545454,Abu Dhabi
86.02189781021897,73.00990099009901,54.645418326693225,6.357664233576642,5.914191419141914,4.677290836653387,Abu Dhabi
80.52112676056338,68.53,50.35546875,5.936619718309859,5.426666666666667,4.58203125,Abu Dhabi
83.65972222222223,72.8080808080808,55.387351778656125,6.083333333333333,5.845117845117845,4.853754940711463,Abu Dhabi
84.55555555555556,73.64119601328903,60.04897959183673,5.792592592592593,5.607973421926911,4.518367346938776,Abu Dhabi
83.34751773049645,69.16783216783217,55.191570881226056,6.099290780141844,5.559440559440559,4.969348659003831,Abu Dhabi
79.21014492753623,68.90939597315436,50.02008032128514,6.086956521739131,5.848993288590604,4.7269076305220885,Abu Dhabi
82.96527777777777,72.6887417218543,55.5,5.708333333333333,5.466887417218543,4.42741935483871,Abu Dhabi
83.3206106870229,74.3993288590604,59.81712062256809,6.00763358778626,5.738255033557047,5.101167315175097,Abu Dhabi
84.8203125,73.44755244755245,54.55905511811024,5.9921875,5.618881118881119,4.854330708661418,Abu Dhabi
79.87162162162163,73.38775510204081,52.96551724137931,5.858108108108108,5.629251700680272,4.85823754789272,Abu Dhabi
83.44137931034483,71.34827586206896,57.701550387596896,6.4206896551724135,5.9,5.3023255813953485,Abu Dhabi
80.13669064748201,68.22666666666667,52.02,6.18705035971223,5.94,4.996,Abu Dhabi
84.0,72.03630363036304,57.39920948616601,5.479166666666667,5.264026402640264,4.229249011857707,Abu Dhabi
82.0427807486631,73.05035971223022,64.99145299145299,6.229946524064171,5.68705035971223,4.696581196581197,Austin
80.77837837837838,69.85357142857143,62.54468085106383,6.227027027027027,5.717857142857143,4.706382978723404,Austin
81.06451612903226,71.9605734767025,62.72649572649573,6.247311827956989,5.630824372759856,4.803418803418803,Austin
80.6063829787234,69.94623655913979,61.93617021276596,6.23404255319149,5.810035842293907,4.634042553191489,Austin
82.84574468085107,70.64056939501779,63.32034632034632,6.117021276595745,5.679715302491103,4.658008658008658,Austin
77.51832460732984,70.0280701754386,61.53781512605042,6.136125654450262,5.5508771929824565,4.651260504201681,Austin
80.23958333333333,72.04912280701754,63.48319327731093,5.947916666666667,5.463157894736842,4.516806722689076,Austin
81.95767195767196,67.62020905923345,60.04602510460251,6.248677248677248,5.501742160278746,4.506276150627615,Austin
81.33684210526316,70.15972222222223,63.38493723849373,6.1,5.534722222222222,4.7405857740585775,Austin
78.07772020725389,70.43706293706293,62.958333333333336,6.072538860103627,5.465034965034965,4.566666666666666,Austin
80.0,70.84042553191489,63.042194092827,5.968421052631579,5.567375886524823,4.675105485232067,Austin
77.91534391534391,67.24734982332156,58.64435146443515,6.343915343915344,5.618374558303887,4.656903765690377,Austin
77.75129533678756,71.38709677419355,62.99570815450644,6.010362694300518,5.534050179211469,4.506437768240343,Austin
75.14432989690722,68.73665480427046,61.94444444444444,6.077319587628866,5.633451957295374,4.662393162393163,Austin
81.21761658031087,71.773851590106,62.38396624472574,6.093264248704664,5.614840989399293,4.590717299578059,Austin
78.71957671957672,69.73684210526316,60.49576271186441,6.216931216931217,5.694736842105264,4.745762711864407,Austin
78.99479166666667,70.71631205673759,63.10593220338984,6.052083333333333,5.680851063829787,4.5,Austin
81.08376963350786,70.70318021201413,63.46835443037975,5.9267015706806285,5.321554770318021,4.561181434599156,Austin
77.15873015873017,67.3986013986014,61.99576271186441,6.015873015873016,5.524475524475524,4.682203389830509,Austin
78.88421052631578,70.3859649122807,60.89915966386555,6.342105263157895,5.764912280701754,4.819327731092437,Austin
74.01015228426395,66.72013651877133,55.33061224489796,5.908629441624366,5.283276450511946,4.502040816326531,Austin
69.7035175879397,64.96219931271477,55.710204081632654,5.814070351758794,5.364261168384879,4.4,Austin
74.0,67.45551601423487,58.863829787234046,6.005235602094241,5.494661921708185,4.753191489361702,Austin
68.15384615384616,68.30555555555556,57.04526748971193,6.066666666666666,5.524305555555555,4.637860082304527,Austin
72.42857142857143,66.08445945945945,56.65040650406504,5.780612244897959,5.408783783783784,4.455284552845528,Austin
67.75,63.053872053872055,54.104,5.605,5.31986531986532,4.384,Austin
69.14925373134328,62.0945945945946,53.273809523809526,5.731343283582089,5.422297297297297,4.325396825396825,Austin
70.5,66.37966101694916,53.51587301587302,5.752525252525253,5.264406779661017,4.503968253968254,Austin
70.42288557213931,64.89225589225589,53.25498007968128,5.840796019900497,5.494949494949495,4.350597609561753,Austin
71.995,66.45302013422818,55.20948616600791,5.73,5.382550335570469,4.446640316205533,Austin
74.35678391959799,66.75510204081633,54.22709163346614,6.0703517587939695,5.506802721088436,4.597609561752988,Austin
70.22842639593908,64.79725085910653,55.207317073170735,5.538071065989848,5.326460481099656,4.113821138211383,Austin
71.83168316831683,68.07718120805369,58.54365079365079,5.316831683168317,5.312080536912752,4.384920634920635,Austin
75.64851485148515,68.79865771812081,55.1259842519685,5.410891089108911,5.130872483221476,4.24015748031496,Austin
72.29756097560976,69.01980198019803,55.62890625,5.834146341463415,5.353135313531353,4.5546875,Austin
67.17647058823529,60.36789297658863,55.28174603174603,5.5245098039215685,5.040133779264214,4.095238095238095,Austin
70.93,65.60810810810811,51.65748031496063,5.735,5.3141891891891895,4.346456692913386,Austin
71.17587939698493,64.68474576271187,53.50607287449392,5.658291457286432,5.352542372881356,4.31174089068826,Austin
81.43617021276596,73.37184115523466,63.49356223175965,6.22872340425532,5.6606498194945845,4.695278969957082,Austin
81.51063829787235,73.78623188405797,64.8936170212766,6.3563829787234045,5.7644927536231885,4.825531914893617,Austin
82.44973544973546,71.68817204301075,62.73275862068966,6.227513227513228,5.720430107526882,4.698275862068965,Austin
83.34224598930481,74.78571428571429,67.1896551724138,6.449197860962567,5.835714285714285,4.823275862068965,Austin
83.81720430107526,76.13669064748201,64.93589743589743,6.112903225806452,5.658273381294964,4.645299145299146,Austin
81.03208556149733,72.20996441281139,61.86206896551724,6.336898395721925,5.693950177935943,4.706896551724138,Austin
80.97826086956522,72.04982206405694,62.98712446351932,6.195652173913044,5.661921708185053,4.776824034334764,Austin
79.65968586387434,70.39788732394366,62.67948717948718,6.172774869109948,5.570422535211268,4.752136752136752,Austin
83.04255319148936,72.79928315412187,59.57798165137615,5.904255319148936,5.340501792114695,4.389908256880734,Austin
80.86387434554973,69.22887323943662,62.97457627118644,6.057591623036649,5.559859154929577,4.491525423728813,Austin
78.625,72.88256227758008,65.12446351931331,5.9375,5.391459074733096,4.44206008583691,Austin
77.52910052910053,69.07473309608541,57.794117647058826,6.301587301587301,5.555160142348755,4.6344537815126055,Austin
78.35602094240838,69.99288256227759,62.38723404255319,6.130890052356021,5.615658362989324,4.493617021276596,Austin
77.35602094240838,68.42402826855124,60.69491525423729,5.968586387434555,5.342756183745583,4.508474576271187,Austin
82.32631578947368,69.89084507042253,62.91949152542373,6.194736842105264,5.542253521126761,4.508474576271187,Austin
79.3578947368421,71.19217081850533,62.588235294117645,6.131578947368421,5.491103202846976,4.663865546218488,Austin
80.77248677248677,71.30877192982456,62.94915254237288,6.201058201058201,5.631578947368421,4.720338983050848,Austin
80.15183246073299,69.74216027874564,60.64853556485355,5.984293193717278,5.491289198606272,4.422594142259414,Austin
75.63020833333333,70.17894736842105,60.33195020746888,5.942708333333333,5.329824561403509,4.547717842323651,Austin
76.98445595854922,70.73867595818815,62.55,5.829015544041451,5.425087108013937,4.341666666666667,Austin
75.25888324873097,69.68707482993197,60.70292887029289,5.695431472081219,5.343537414965986,4.468619246861925,Austin
72.31343283582089,67.59866220735786,58.84297520661157,5.786069651741293,5.451505016722408,4.661157024793388,Austin
66.82412060301507,66.69256756756756,57.7603305785124,5.8291457286432165,5.52027027027027,4.516528925619835,Austin
76.61340206185567,71.07876712328768,65.0632911392405,5.943298969072165,5.523972602739726,4.670886075949367,Austin
72.05970149253731,64.49662162162163,60.9,5.855721393034826,5.483108108108108,4.579166666666667,Austin
65.92753623188406,66.95033112582782,58.51807228915663,5.217391304347826,4.774834437086093,4.076305220883534,Austin
68.145,67.19932432432432,59.572614107883815,5.74,5.263513513513513,4.377593360995851,Austin
65.63106796116504,66.53488372093024,57.35856573705179,5.684466019417476,5.332225913621262,4.438247011952191,Austin
68.4776119402985,68.14527027027027,61.57377049180328,5.63681592039801,5.013513513513513,4.254098360655738,Austin
65.69607843137256,66.7248322147651,56.389558232931726,5.553921568627451,5.184563758389261,4.36144578313253,Austin
71.57425742574257,66.59602649006622,59.90650406504065,5.861386138613861,5.291390728476821,4.434959349593496,Austin
68.82,65.21283783783784,57.445344129554655,5.725,5.27027027027027,4.271255060728745,Austin
64.45145631067962,64.43046357615894,55.72874493927125,5.383495145631068,5.1490066225165565,4.02834008097166,Austin
70.18627450980392,68.8255033557047,59.66129032258065,5.53921568627451,5.3355704697986575,4.375,Austin
67.02427184466019,61.54575163398693,52.188,5.684466019417476,5.277777777777778,4.328,Austin
63.53170731707317,62.44147157190636,56.944,5.624390243902439,5.2842809364548495,4.272,Austin
71.99029126213593,59.54575163398693,57.172,5.553398058252427,5.333333333333333,4.288,Austin
60.17961165048544,63.1371237458194,53.024,5.91747572815534,5.4280936454849495,4.46,Austin
65.42380952380952,63.23717948717949,56.298449612403104,5.357142857142857,4.977564102564102,4.069767441860465,Austin
71.05314009661836,66.72786885245901,59.66666666666666,5.879227053140097,5.363934426229508,4.496124031007752,Austin
79.63013698630137,70.50914634146342,62.47970479704797,6.1826484018264845,5.554878048780488,4.767527675276753,Austin
81.36818181818182,74.09785932721712,65.63369963369964,6.104545454545455,5.6452599388379205,4.5787545787545785,Austin
78.08636363636364,71.9969696969697,62.91143911439114,6.081818181818182,5.512121212121212,4.645756457564576,Austin
79.92342342342343,72.12158054711246,64.36263736263736,6.1891891891891895,5.52887537993921,4.597069597069597,Austin
78.62331838565022,71.23939393939393,63.11029411764706,6.1524663677130045,5.709090909090909,4.735294117647059,Austin
78.04910714285714,70.91818181818182,62.28832116788321,6.25,5.7727272727272725,4.759124087591241,Austin
76.08144796380091,68.62048192771084,59.916058394160586,6.176470588235294,5.406626506024097,4.507299270072993,Austin
77.59909909909909,69.65757575757576,61.91666666666666,6.076576576576577,5.572727272727272,4.492753623188406,Austin
77.04504504504504,70.16265060240964,62.05109489051095,6.072072072072072,5.427710843373494,4.346715328467154,Austin
76.02202643171806,69.96396396396396,61.85920577617328,5.938325991189427,5.453453453453453,4.350180505415162,Austin
75.77631578947368,68.81981981981981,61.15467625899281,5.530701754385965,5.195195195195195,4.284172661870503,Austin
72.55947136563877,67.23952095808383,57.19713261648746,6.096916299559472,5.667664670658683,4.594982078853047,Austin
74.9251101321586,68.37611940298507,60.62857142857143,5.872246696035242,5.42089552238806,4.435714285714286,Austin
68.55172413793103,48.9454094292804,58.83450704225352,5.603448275862069,4.213399503722084,4.112676056338028,Austin
76.26666666666667,68.45562130177515,59.91459074733096,5.8133333333333335,5.366863905325443,4.487544483985765,Austin
73.3859649122807,67.49253731343283,59.981884057971016,5.9868421052631575,5.471641791044776,4.557971014492754,Austin
78.10572687224669,67.97368421052632,62.31654676258993,5.9118942731277535,5.321637426900585,4.384892086330935,Austin
71.95217391304348,67.28023598820059,61.20996441281139,5.873913043478261,5.410029498525073,4.612099644128114,Austin
70.05309734513274,65.45535714285714,57.64642857142857,6.185840707964601,5.535714285714286,4.757142857142857,Austin
69.49779735682819,64.53372434017595,56.53169014084507,6.101321585903084,5.469208211143695,4.654929577464789,Austin
68.05982905982906,61.89428571428572,55.53024911032029,5.803418803418803,5.257142857142857,4.3487544483985765,Austin
